Gen,Score,Running Score,Actor Loss,Running Actor Loss,Critic Loss,Running Critic Loss,Alpha Loss,Running Alpha Loss,Alpha
1813,14.0,21.32,-12.41010856628418,-12.080771436691284,11.033113956451416,10.532750830650329,0.01165364682674408,0.011708056246861815,0.8405567407608032
1814,19.0,20.81,-12.409253120422363,-12.087238721847534,11.643422603607178,10.549512000083924,0.011652560904622078,0.011706955190747976,0.8404777646064758
1815,12.0,20.81,-12.428608894348145,-12.094104928970337,10.430358409881592,10.53372200012207,0.011651454493403435,0.011705854125320912,0.8403987288475037
1816,27.0,20.94,-12.439947128295898,-12.10078122138977,9.276496410369873,10.531282186508179,0.011650367639958858,0.011704753171652555,0.8403197526931763
1817,20.0,20.91,-12.414774894714355,-12.107311277389526,13.322554111480713,10.564798741340637,0.011649249121546745,0.011703652339056134,0.8402408361434937
1818,12.0,20.84,-12.443753242492676,-12.113913106918336,12.111666679382324,10.606814408302307,0.0116481464356184,0.011702551357448101,0.840161919593811
1819,31.0,20.94,-12.44253158569336,-12.120300655364991,16.14366388320923,10.663728556632996,0.01164707075804472,0.01170145047828555,0.8400829434394836
1820,11.0,20.67,-12.449002265930176,-12.126900663375855,8.173370838165283,10.626036529541016,0.011646000668406487,0.011700349990278483,0.8400039672851562
1821,10.0,20.18,-12.456536293029785,-12.13331524848938,9.225858688354492,10.658922607898711,0.011644883081316948,0.011699249520897865,0.8399250507354736
1822,15.0,20.11,-12.476401329040527,-12.140062942504883,13.447587490081787,10.682589881420135,0.011643786914646626,0.011698149107396603,0.839846134185791
1823,23.0,19.94,-12.456591606140137,-12.146273136138916,18.472644805908203,10.751211726665497,0.011642689816653728,0.011697048991918564,0.8397672772407532
1824,25.0,20.0,-12.475248336791992,-12.152656354904174,8.205498933792114,10.737823476791382,0.011641619727015495,0.011695949202403426,0.8396883606910706
1825,31.0,20.15,-12.47722053527832,-12.15909921646118,12.301610469818115,10.765042057037354,0.011640510521829128,0.011694849068298936,0.8396095037460327
1826,20.0,20.25,-12.489300727844238,-12.165756206512452,10.02989912033081,10.7553319978714,0.011639418080449104,0.011693749213591217,0.8395305871963501
1827,21.0,20.08,-12.502703666687012,-12.172256631851196,9.93220329284668,10.759585270881653,0.011638331227004528,0.011692649805918337,0.8394517302513123
1828,13.0,20.07,-12.490422248840332,-12.178523063659668,13.68470287322998,10.801068806648255,0.011637241579592228,0.01169155040755868,0.8393728733062744
1829,14.0,20.02,-12.505790710449219,-12.184930896759033,11.665941715240479,10.785599145889282,0.011636137962341309,0.011690451316535472,0.8392940163612366
